work_year,experience_level,employment_type,job_title,salary,salary_in_usd
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Big Data Architect,124999,151902
2023,EN,FT,Data Scientist,800000,9727
2023,SE,FT,Data Analyst,80000,80000
2023,SE,FT,Data Analyst,52500,52500
2023,SE,FT,Data Engineer,250000,250000
2023,SE,FT,Data Engineer,162500,162500
2023,EN,FT,Data Analyst,85000,85000
2023,EN,FT,Data Analyst,75000,75000
2023,SE,FT,Data Analyst,153600,153600
2023,SE,FT,Data Analyst,106800,106800
2023,MI,FT,Data Analyst,165000,165000
2023,MI,FT,Data Analyst,124000,124000
2023,SE,FT,Data Analyst,115934,115934
2023,SE,FT,Data Analyst,81666,81666
2023,SE,FT,Data Engineer,167580,167580
2023,SE,FT,Data Engineer,87980,87980
2023,SE,FT,Data Engineer,250000,250000
2023,SE,FT,Data Engineer,63000,63000
2023,SE,FT,Research Scientist,253750,253750
2023,SE,FT,Research Scientist,169200,169200
2023,SE,FT,Research Scientist,253750,253750
2023,SE,FT,Research Scientist,169200,169200
2023,MI,FT,Data Scientist,170000,170000
2023,MI,FT,Data Scientist,120000,120000
2023,SE,FT,Data Engineer,124740,124740
2023,SE,FT,Data Engineer,65488,65488
2023,SE,FT,Data Engineer,213580,213580
2023,SE,FT,Data Engineer,163625,163625
2023,EN,FT,Data Engineer,12000,12000
2022,SE,FT,Machine Learning Software Engineer,375000,375000
2023,SE,FT,Data Engineer,95000,101943
2023,MI,FT,Product Data Analyst,1350000,16414
2023,SE,FT,Machine Learning Engineer,220000,220000
2023,SE,FT,Machine Learning Engineer,170000,170000
2023,EX,FT,Data Engineer,235000,235000
2023,EX,FT,Data Engineer,210000,210000
2023,SE,FT,Data Architect,180000,180000
2023,SE,FT,Data Architect,115000,115000
2023,SE,FT,Data Architect,200000,200000
2023,SE,FT,Data Architect,115000,115000
2023,SE,FT,Data Science Manager,231250,231250
2023,SE,FT,Data Science Manager,138750,138750
2023,SE,FT,Machine Learning Engineer,284310,284310
2023,SE,FT,Machine Learning Engineer,153090,153090
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,75000,75000
2023,MI,FT,Data Analyst,125000,125000
2023,MI,FT,Data Analyst,105000,105000
2023,MI,FT,Data Analyst,90000,109371
2023,MI,FT,Data Analyst,70000,85066
2023,EN,FT,Data Analyst,55000,55000
2023,EN,FT,Data Analyst,48000,48000
2023,EN,FT,Data Analyst,100000,100000
2023,SE,FT,Data Science Lead,225900,225900
2023,SE,FT,Data Science Lead,156400,156400
2023,SE,FT,Data Engineer,250000,250000
2023,SE,FT,Data Engineer,162500,162500
2023,SE,FT,Machine Learning Engineer,318300,318300
2023,SE,FT,Machine Learning Engineer,188800,188800
2023,SE,FT,Data Analyst,385000,385000
2023,SE,FT,Data Analyst,60000,60000
2023,MI,FT,Data Analyst,110000,110000
2023,MI,FT,Data Analyst,95000,95000
2023,SE,FT,Data Scientist,145000,145000
2023,SE,FT,Data Scientist,135000,135000
2023,SE,FT,Data Analyst,180180,180180
2023,SE,FT,Data Analyst,106020,106020
2023,SE,FT,Data Analyst,93919,93919
2023,SE,FT,Data Analyst,51962,51962
2023,SE,FT,Data Engineer,241871,241871
2023,SE,FT,Data Engineer,133832,133832
2023,SE,FT,Data Scientist,170000,170000
2023,SE,FT,Data Scientist,90000,90000
2023,EX,FT,Data Engineer,210914,210914
2023,EX,FT,Data Engineer,116704,116704
2023,SE,FT,Data Analyst,192500,192500
2023,SE,FT,Data Analyst,140000,140000
2023,SE,FT,Data Scientist,149076,149076
2023,SE,FT,Data Scientist,82365,82365
2023,MI,FT,Machine Learning Engineer,36000,36000
2023,SE,FT,Data Scientist,175000,175000
2023,SE,FT,Data Scientist,148750,148750
2023,SE,FT,Research Scientist,370000,370000
2023,SE,FT,Research Scientist,200000,200000
2023,SE,FT,Data Scientist,235000,235000
2023,SE,FT,Data Scientist,185000,185000
2023,MI,FT,Machine Learning Engineer,100000,121523
2023,MI,FT,Machine Learning Engineer,80000,97218
2023,SE,FT,Data Scientist,216100,216100
2023,SE,FT,Data Scientist,140800,140800
2023,MI,FT,Machine Learning Engineer,120000,145828
2023,MI,FT,Machine Learning Engineer,100000,121523
2023,SE,FT,Computer Vision Software Engineer,50000,53654
2023,EN,FT,Data Scientist,110000,110000
2023,SE,FT,Data Engineer,128000,128000
2023,SE,FT,Data Engineer,81500,81500
2023,MI,FT,Data Engineer,55000,66837
2023,MI,FT,Data Engineer,52000,63192
2023,MI,FT,Data Analyst,50000,60761
2023,MI,FT,Data Analyst,45000,54685
2023,EX,FT,Data Engineer,284000,284000
2023,EX,FT,Data Engineer,236000,236000
2023,SE,FT,Research Scientist,248100,248100
2023,SE,FT,Research Scientist,145900,145900
2023,SE,FT,Research Engineer,155850,155850
2023,SE,FT,Research Engineer,102544,102544
2023,MI,FT,Data Scientist,151410,151410
2023,MI,FT,Data Scientist,115360,115360
2023,MI,FT,Data Engineer,62000,66531
2023,MI,FT,Data Engineer,55000,59020
2023,SE,FT,Director of Data Science,170000,125686
2023,SE,FT,Azure Data Engineer,100000,100000
2023,EN,FT,Data Scientist,1050000,12767
2023,SE,FT,Data Scientist,250000,250000
2023,SE,FT,Data Scientist,162500,162500
2023,SE,FT,Data Scientist,185000,185000
2023,SE,FT,Data Scientist,120250,120250
2023,EN,FT,Data Engineer,25000,26827
2022,EN,FT,Data Scientist,180000,180000
2023,MI,FT,Research Scientist,85000,85000
2023,MI,FT,Research Scientist,70000,70000
2023,SE,FT,BI Developer,135000,135000
2023,SE,FT,BI Developer,100000,100000
2023,EX,FT,Data Analytics Manager,155000,155000
2023,EX,FT,Data Analytics Manager,140000,140000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,SE,FT,Data Engineer,226700,226700
2023,SE,FT,Data Engineer,133300,133300
2023,SE,FT,Data Scientist,225000,225000
2023,SE,FT,Data Scientist,156400,156400
2023,SE,FT,Data Engineer,163800,163800
2023,SE,FT,Data Engineer,126000,126000
2023,SE,FT,Machine Learning Engineer,163800,163800
2023,SE,FT,Machine Learning Engineer,126000,126000
2023,SE,FT,ML Engineer,220000,220000
2023,SE,FT,ML Engineer,150000,150000
2023,SE,FT,Data Engineer,145000,145000
2023,SE,FT,Data Engineer,115000,115000
2023,SE,FT,Data Analytics Manager,204500,204500
2023,SE,FT,Data Analytics Manager,138900,138900
2023,MI,FT,Data Engineer,162500,162500
2023,MI,FT,Data Engineer,130000,130000
2023,SE,FT,Data Engineer,150000,150000
2023,SE,FT,Data Engineer,107000,107000
2023,EX,FT,Data Engineer,175000,175000
2023,EX,FT,Data Engineer,110000,110000
2023,SE,FT,Data Engineer,226700,226700
2023,SE,FT,Data Engineer,133300,133300
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Machine Learning Engineer,150000,150000
2023,SE,FT,Machine Learning Engineer,125000,125000
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Data Scientist,225000,225000
2023,SE,FT,Data Scientist,156400,156400
2022,MI,FT,Research Scientist,23000,23000
2023,MI,FT,Machine Learning Engineer,110000,110000
2023,SE,FT,Data Engineer,265000,265000
2023,SE,FT,Data Engineer,182750,182750
2023,MI,FT,Data Analyst,130000,130000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Data Analyst,153600,153600
2023,SE,FT,Data Analyst,106800,106800
2023,SE,FT,Data Engineer,137500,137500
2023,SE,FT,Data Engineer,81500,81500
2023,EX,FT,Head of Data Science,314100,314100
2023,EX,FT,Head of Data Science,195800,195800
2023,SE,FT,Applied Scientist,205000,205000
2023,SE,FT,Applied Scientist,180000,180000
2023,SE,FT,Data Scientist,165000,165000
2023,SE,FT,Data Scientist,144000,144000
2023,EN,FT,BI Developer,160000,160000
2023,EN,FT,BI Developer,100000,100000
2023,EX,FT,Data Engineer,200000,200000
2023,EX,FT,Data Engineer,145000,145000
2023,MI,FT,Data Analyst,150000,150000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Data Manager,199000,199000
2023,SE,FT,Data Manager,112000,112000
2023,SE,FT,Data Scientist,105000,105000
2023,SE,FT,Data Scientist,70000,70000
2023,EN,FT,Big Data Engineer,130000,130000
2023,SE,FT,Data Analyst,180180,180180
2023,SE,FT,Data Analyst,106020,106020
2023,EN,FT,Data Engineer,160000,160000
2023,EN,FT,Data Engineer,135000,135000
2023,SE,FT,Data Scientist,183000,183000
2023,SE,FT,Data Scientist,134000,134000
2023,SE,FT,Machine Learning Engineer,220000,220000
2023,SE,FT,Machine Learning Engineer,150000,150000
2023,SE,FT,Applied Scientist,350000,350000
2023,SE,FT,Applied Scientist,262500,262500
2023,SE,FT,Data Analyst,122000,122000
2023,SE,FT,Data Analyst,94000,94000
2023,SE,FT,Machine Learning Engineer,276000,276000
2023,SE,FT,Machine Learning Engineer,184000,184000
2023,EX,FT,Data Engineer,310000,310000
2023,EX,FT,Data Engineer,239000,239000
2023,SE,FT,Data Scientist,225000,225000
2023,SE,FT,Data Scientist,156400,156400
2023,MI,FT,Machine Learning Engineer,180000,180000
2023,MI,FT,Machine Learning Engineer,150000,150000
2023,SE,FT,Data Scientist,228000,228000
2023,SE,FT,Data Scientist,152000,152000
2023,SE,FT,Data Scientist,209450,209450
2023,SE,FT,Data Scientist,158677,158677
2023,SE,FT,Data Analyst,175000,175000
2023,SE,FT,Data Analyst,145000,145000
2023,SE,FT,Data Engineer,240000,240000
2023,SE,FT,Data Engineer,170000,170000
2023,MI,FT,Data Analyst,103200,103200
2023,MI,FT,Data Analyst,61200,61200
2022,MI,FT,Data Scientist,155000,155000
2021,EN,FT,Marketing Data Engineer,90000,66970
2023,SE,FT,Data Scientist,59000,63312
2023,SE,FT,Data Scientist,237000,237000
2023,SE,FT,Data Scientist,145000,145000
2023,SE,FT,Data Scientist,240000,240000
2023,SE,FT,Data Scientist,139000,139000
2023,SE,FT,Data Architect,174500,174500
2023,SE,FT,Data Architect,113000,113000
2023,SE,FT,Data Analyst,130000,130000
2023,SE,FT,Data Analyst,87000,87000
2023,SE,FT,Data Analyst,160000,160000
2023,SE,FT,Data Analyst,108000,108000
2023,SE,FT,Data Engineer,165000,165000
2023,SE,FT,Data Engineer,107250,107250
2023,SE,FT,Data Engineer,300000,300000
2023,SE,FT,Data Engineer,119000,119000
2023,SE,FT,Data Scientist,285800,285800
2023,SE,FT,Data Scientist,154600,154600
2023,MI,FT,Head of Data Science,5000000,60795
2023,EN,FT,Data Analyst,30000,30000
2023,MI,FT,Data Science Manager,220000,220000
2023,MI,FT,Data Science Manager,195000,195000
2023,SE,FT,Data Manager,168400,168400
2023,SE,FT,Data Manager,105200,105200
2023,MI,FT,Data Analyst,206000,206000
2023,MI,FT,Data Analyst,160000,160000
2023,SE,FT,Analytics Engineer,200000,200000
2023,SE,FT,Analytics Engineer,175000,175000
2023,SE,FT,Analytics Engineer,231250,231250
2023,SE,FT,Analytics Engineer,138750,138750
2023,SE,FT,Data Engineer,153000,153000
2023,SE,FT,Data Engineer,94000,94000
2023,SE,FT,Data Engineer,240500,240500
2023,SE,FT,Data Engineer,123700,123700
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,90000,90000
2023,EN,FT,Data Scientist,124234,124234
2023,EN,FT,Data Scientist,74540,74540
2023,MI,FT,Data Analyst,109000,109000
2023,MI,FT,Data Analyst,79000,79000
2022,SE,FT,Machine Learning Engineer,80000,84053
2023,MI,FT,Machine Learning Engineer,50000,50000
2023,SE,FT,Data Scientist,275300,275300
2023,SE,FT,Data Scientist,183500,183500
2023,SE,FT,Data Scientist,275300,275300
2023,SE,FT,Data Scientist,183500,183500
2023,SE,FT,Data Analyst,160000,160000
2023,SE,FT,Data Analyst,125600,125600
2023,SE,FT,Data Engineer,170000,170000
2023,SE,FT,Data Engineer,120000,120000
2023,SE,FT,Data Engineer,225000,225000
2023,SE,FT,Data Engineer,140000,140000
2023,SE,FT,Data Analyst,141290,141290
2023,SE,FT,Data Analyst,74178,74178
2023,SE,FT,Data Scientist,150000,150000
2023,SE,FT,Data Scientist,120000,120000
2023,SE,FT,Data Engineer,85000,85000
2023,SE,FT,Data Engineer,75000,75000
2023,SE,FT,Data Engineer,220000,220000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,205600,205600
2023,SE,FT,Data Engineer,107500,107500
2023,MI,FT,Data Engineer,120000,120000
2023,MI,FT,Data Engineer,95000,95000
2023,SE,FT,Data Engineer,185900,185900
2023,SE,FT,Data Engineer,129300,129300
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,130000,130000
2023,EN,FT,Data Scientist,1060000,12888
2023,MI,FT,Data Engineer,250000,250000
2023,MI,FT,Data Engineer,175000,175000
2023,SE,FT,Data Scientist,136000,136000
2023,SE,FT,Data Scientist,104000,104000
2023,MI,FT,Data Analyst,80000,80000
2023,MI,FT,Data Analyst,52500,52500
2023,SE,FT,Data Scientist,110000,110000
2023,SE,FT,Data Scientist,84000,84000
2023,SE,FT,BI Analyst,125000,125000
2023,SE,FT,BI Analyst,110000,110000
2023,MI,FT,Data Analyst,90000,90000
2023,MI,FT,Data Analyst,80000,80000
2023,SE,FT,ML Engineer,200000,200000
2023,SE,FT,ML Engineer,135000,135000
2022,EN,FT,Business Data Analyst,48000,48000
2023,EN,FT,AI Developer,120000,120000
2023,SE,FT,Data Engineer,130000,130000
2023,SE,FT,Data Engineer,75000,75000
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,MI,FT,Data Analyst,150000,150000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Data Engineer,226700,226700
2023,SE,FT,Data Engineer,133300,133300
2023,SE,FT,Data Scientist,190000,190000
2023,SE,FT,Data Scientist,165000,165000
2023,SE,FT,Data Engineer,170000,170000
2023,SE,FT,Data Engineer,150000,150000
2023,MI,FT,Data Engineer,150000,150000
2023,MI,FT,Data Engineer,130000,130000
2023,SE,FT,Data Scientist,225000,225000
2023,SE,FT,Data Scientist,156400,156400
2023,SE,FT,Computer Vision Engineer,200000,200000
2023,MI,FT,Applied Data Scientist,80000,80000
2023,EN,FT,Business Data Analyst,12000,12877
2022,EN,FT,AI Developer,6000,6304
2023,MI,FT,Data Analytics Lead,1440000,17509
2023,SE,FT,Data Scientist,257000,257000
2023,SE,FT,Data Scientist,134000,134000
2023,SE,FT,Data Scientist,72000,77262
2023,SE,FT,Data Scientist,36000,38631
2023,SE,FT,Data Engineer,205600,205600
2023,SE,FT,Data Engineer,105700,105700
2023,SE,FT,BI Developer,140000,140000
2023,SE,FT,BI Developer,110000,110000
2023,SE,FT,Data Science Manager,299500,299500
2023,SE,FT,Data Science Manager,245100,245100
2023,SE,FT,Research Scientist,210000,210000
2023,SE,FT,Research Scientist,151800,151800
2023,MI,FT,Data Scientist,50000,53654
2023,SE,FT,Data Analyst,48000,51508
2023,SE,FT,Data Analyst,38000,40777
2023,SE,FT,Data Analyst,48000,51508
2023,SE,FT,Data Analyst,38000,40777
2023,EN,FT,Data Engineer,160000,160000
2023,EN,FT,Data Engineer,135000,135000
2023,MI,FT,Data Engineer,120000,120000
2023,MI,FT,Data Engineer,95000,95000
2023,SE,FT,Data Engineer,250000,250000
2023,SE,FT,Data Engineer,63000,63000
2023,SE,FT,Data Scientist,237000,237000
2023,SE,FT,Data Scientist,145000,145000
2023,SE,FT,Data Scientist,130000,130000
2023,SE,FT,Data Scientist,90000,90000
2023,MI,FT,Data Analyst,120000,120000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Data Architect,174500,174500
2023,SE,FT,Data Architect,113000,113000
2023,MI,FT,Data Scientist,183310,183310
2023,MI,FT,Data Scientist,183310,183310
2023,SE,FT,Data Analyst,145000,145000
2023,SE,FT,Data Analyst,102500,102500
2023,SE,FT,Data Scientist,210000,210000
2023,SE,FT,Data Scientist,185000,185000
2023,SE,FT,Data Architect,174500,174500
2023,SE,FT,Data Architect,113000,113000
2023,SE,FT,Data Science Consultant,122000,122000
2023,SE,FT,Data Science Consultant,94000,94000
2023,SE,FT,Data Scientist,220000,220000
2023,SE,FT,Data Scientist,146000,146000
2023,SE,FT,Data Engineer,300000,300000
2023,SE,FT,Data Engineer,130000,130000
2023,MI,FT,Data Scientist,840000,24740
2022,MI,FT,Computer Vision Engineer,1250000,15897
2023,SE,FT,Data Science Consultant,145000,145000
2023,SE,FT,Data Science Consultant,128000,128000
2023,SE,FT,Data Scientist,182000,182000
2023,SE,FT,Data Scientist,140000,140000
2023,SE,FT,Data Engineer,122000,122000
2023,SE,FT,Data Engineer,94000,94000
2023,SE,FT,Machine Learning Engineer,72000,77262
2023,SE,FT,Machine Learning Engineer,36000,38631
2023,EX,FT,Data Scientist,300000,300000
2023,EX,FT,Data Scientist,200000,200000
2023,MI,FT,Data Analyst,135000,135000
2023,MI,FT,Data Analyst,105500,105500
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2022,MI,FT,Data Scientist,110000,110000
2023,SE,FT,Data Scientist,136000,136000
2023,SE,FT,Data Scientist,104000,104000
2023,SE,FT,Data Scientist,168000,168000
2023,SE,FT,Data Scientist,130000,130000
2023,MI,FT,Data Analyst,65000,78990
2023,MI,FT,Data Analyst,36050,43809
2023,MI,FT,Data Engineer,120000,120000
2023,MI,FT,Data Engineer,95000,95000
2023,SE,FT,Data Scientist,153400,153400
2023,SE,FT,Data Scientist,122700,122700
2023,SE,FT,Data Scientist,185000,185000
2023,SE,FT,Data Scientist,160000,160000
2023,SE,FT,Data Scientist,205000,205000
2023,SE,FT,Data Scientist,185000,185000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,MI,FT,Machine Learning Engineer,145000,145000
2023,MI,FT,Machine Learning Engineer,87000,87000
2023,EN,FT,Data Scientist,50000,50000
2023,SE,FT,ML Engineer,234100,234100
2023,SE,FT,ML Engineer,203500,203500
2023,SE,FT,Data Scientist,223800,223800
2023,SE,FT,Data Scientist,172100,172100
2023,SE,FT,Data Scientist,180000,180000
2023,SE,FT,Data Scientist,150000,150000
2023,SE,FT,Data Engineer,232200,232200
2023,SE,FT,Data Engineer,167200,167200
2023,SE,FT,BI Developer,197000,197000
2023,SE,FT,BI Developer,106000,106000
2023,SE,FT,Research Scientist,180000,180000
2023,SE,FT,Research Scientist,145000,145000
2023,SE,FT,Data Lead,225000,225000
2023,SE,FT,Data Lead,200000,200000
2023,SE,FT,Data Engineer,170000,170000
2023,SE,FT,Data Engineer,114000,114000
2023,SE,FT,Data Engineer,291500,291500
2023,SE,FT,Data Engineer,180000,180000
2023,EX,FT,Data Engineer,196200,196200
2023,EX,FT,Data Engineer,150900,150900
2023,SE,FT,Data Scientist,168400,168400
2023,SE,FT,Data Scientist,105200,105200
2023,MI,FT,Data Engineer,95000,95000
2023,MI,FT,Data Engineer,80000,80000
2023,MI,FT,Data Analyst,116000,116000
2023,MI,FT,Data Analyst,72000,72000
2023,SE,FT,Analytics Engineer,207000,207000
2023,SE,FT,Analytics Engineer,167000,167000
2023,SE,FT,Machine Learning Engineer,145000,145000
2023,SE,FT,Machine Learning Engineer,135000,135000
2023,MI,FT,Data Engineer,105000,105000
2023,MI,FT,Data Engineer,70000,70000
2023,SE,FT,Data Architect,180000,180000
2023,SE,FT,Data Architect,115000,115000
2023,SE,FT,Data Engineer,133800,133800
2023,SE,FT,Data Engineer,96100,96100
2023,MI,FT,Data Analyst,120000,120000
2023,MI,FT,Data Analyst,80000,80000
2023,SE,FT,Data Science Engineer,140000,140000
2023,SE,FT,Data Science Engineer,100000,100000
2023,SE,FT,Research Scientist,150000,150000
2023,SE,FT,Research Scientist,120000,120000
2023,SE,FT,Cloud Database Engineer,140000,140000
2023,SE,FT,Cloud Database Engineer,115000,115000
2023,SE,FT,Data Science Manager,297300,297300
2023,SE,FT,Data Science Manager,198200,198200
2023,SE,FT,Data Scientist,297300,297300
2023,SE,FT,Data Scientist,198200,198200
2023,SE,FT,Data Engineer,202000,202000
2023,SE,FT,Data Engineer,135000,135000
2023,SE,FT,Data Scientist,110000,110000
2023,SE,FT,Data Scientist,84000,84000
2023,MI,FT,Machine Learning Engineer,219000,219000
2023,SE,FT,Applied Scientist,230000,230000
2023,SE,FT,Applied Scientist,196000,196000
2023,SE,FT,BI Developer,140000,140000
2023,SE,FT,BI Developer,110000,110000
2023,MI,FT,Data Analyst,150000,150000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,110000,110000
2023,SE,FT,Data Scientist,185900,185900
2023,SE,FT,Data Scientist,129300,129300
2023,SE,FT,Applied Scientist,126100,126100
2023,SE,FT,Applied Scientist,72000,72000
2023,SE,FT,Data Engineer,170000,170000
2023,SE,FT,Data Engineer,150000,150000
2023,MI,FT,Machine Learning Engineer,175000,175000
2023,MI,FT,Machine Learning Engineer,140000,140000
2023,SE,FT,Data Analyst,240500,240500
2023,SE,FT,Data Analyst,137500,137500
2023,MI,FT,Data Scientist,187500,187500
2023,MI,FT,Data Scientist,165000,165000
2023,MI,FT,Machine Learning Research Engineer,60000,72914
2022,EN,PT,Data Analyst,24000,25216
2023,SE,FT,Research Scientist,210000,210000
2023,SE,FT,Research Scientist,165750,165750
2023,SE,FT,Machine Learning Scientist,225000,225000
2023,SE,FT,Machine Learning Scientist,165750,165750
2023,MI,FT,Machine Learning Engineer,89700,109006
2023,MI,FT,Machine Learning Engineer,55250,67141
2023,SE,FT,Data Scientist,135000,135000
2023,SE,FT,Data Scientist,115000,115000
2023,SE,FT,NLP Engineer,275000,275000
2023,SE,FT,NLP Engineer,175000,175000
2023,SE,FT,Data Scientist,170000,170000
2023,SE,FT,Data Scientist,140000,140000
2023,SE,FT,Data Engineer,175308,175308
2023,SE,FT,Data Engineer,100706,100706
2023,SE,FT,NLP Engineer,235000,235000
2023,SE,FT,NLP Engineer,135000,135000
2023,SE,FT,Data Engineer,310000,310000
2023,SE,FT,Data Engineer,229000,229000
2023,SE,FT,ML Engineer,289076,289076
2023,SE,FT,ML Engineer,202353,202353
2023,SE,FT,Data Engineer,65000,69751
2023,SE,FT,Data Engineer,35000,37558
2023,MI,FT,Research Engineer,120000,120000
2023,MI,FT,Research Engineer,100000,100000
2023,SE,FT,Data Engineer,226700,226700
2023,SE,FT,Data Engineer,133300,133300
2023,SE,FT,Data Analyst,125000,125000
2023,SE,FT,Data Analyst,85000,85000
2023,SE,FT,Data Analyst,130000,130000
2023,SE,FT,Data Analyst,80000,80000
2023,MI,FT,Data Engineer,120000,120000
2023,MI,FT,Data Engineer,100000,100000
2021,SE,FT,Data Scientist,4000000,54094
2022,MI,FT,Business Data Analyst,1440000,18314
2023,SE,FT,Data Engineer,231250,231250
2023,SE,FT,Data Engineer,138750,138750
2023,SE,FT,Data Engineer,199000,199000
2023,SE,FT,Data Engineer,162000,162000
2023,EN,FT,Data Engineer,160000,160000
2023,EN,FT,Data Engineer,135000,135000
2022,EN,FT,Data Scientist,100000,100000
2023,SE,FT,Research Scientist,200000,200000
2023,SE,FT,Research Scientist,150000,150000
2023,EN,FT,Research Engineer,160000,160000
2023,EN,FT,Research Engineer,120000,120000
2023,SE,FT,Research Scientist,250000,250000
2023,SE,FT,Research Scientist,200000,200000
2023,EN,FT,Deep Learning Engineer,150000,150000
2023,EN,FT,Deep Learning Engineer,120000,120000
2023,SE,FT,Research Engineer,150000,150000
2023,SE,FT,Research Engineer,100000,100000
2022,SE,FT,Data Analytics Manager,133000,133000
2023,SE,FT,Data Scientist,272550,272550
2023,SE,FT,Data Scientist,198200,198200
2023,SE,FT,Data Scientist,182000,182000
2023,SE,FT,Data Scientist,140000,140000
2023,SE,FT,Data Engineer,200000,200000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,MI,FT,Data Scientist,120000,120000
2023,MI,FT,Data Scientist,105000,105000
2023,SE,FT,Data Engineer,187500,187500
2023,SE,FT,Data Engineer,175000,175000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,SE,FT,Data Analyst,155000,155000
2023,SE,FT,Data Analyst,64000,64000
2023,SE,FT,Computer Vision Engineer,235000,235000
2023,SE,FT,Computer Vision Engineer,185000,185000
2023,SE,FT,Data Architect,174500,174500
2023,SE,FT,Data Architect,113000,113000
2023,SE,FT,Data Scientist,143100,143100
2023,SE,FT,Data Scientist,113000,113000
2023,SE,FT,Applied Scientist,184000,184000
2023,SE,FT,Applied Scientist,142000,142000
2023,SE,FT,Data Scientist,140000,140000
2023,SE,FT,Data Scientist,120000,120000
2023,SE,FT,Data Architect,174500,174500
2023,SE,FT,Data Architect,113000,113000
2023,SE,FT,Data Scientist,180560,180560
2023,SE,FT,Data Scientist,115440,115440
2023,SE,FT,Data Scientist,140000,140000
2023,SE,FT,Data Scientist,120000,120000
2023,SE,FT,Research Scientist,248100,248100
2023,SE,FT,Research Scientist,145900,145900
2023,SE,FT,Data Scientist,120000,120000
2023,SE,FT,Data Scientist,110000,110000
2023,SE,FT,Data Engineer,291500,291500
2023,SE,FT,Data Engineer,180000,180000
2023,MI,FT,Machine Learning Engineer,62000,75344
2023,MI,FT,Machine Learning Engineer,52000,63192
2023,SE,FT,Data Engineer,161800,161800
2023,SE,FT,Data Engineer,141600,141600
2023,MI,FT,Machine Learning Engineer,48000,58331
2023,MI,FT,Machine Learning Engineer,38000,46178
2023,SE,FT,Data Engineer,166000,166000
2023,SE,FT,Data Engineer,128000,128000
2023,SE,FT,Data Architect,170000,170000
2023,SE,FT,Data Architect,110000,110000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,75000,75000
2023,SE,FT,Data Engineer,236000,236000
2023,SE,FT,Data Engineer,182000,182000
2022,MI,FT,Data Analyst,1125000,14307
2022,EN,FT,Data Scientist,130000,130000
2023,MI,FT,Data Analyst,150000,150000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Machine Learning Engineer,261500,261500
2023,SE,FT,Machine Learning Engineer,134500,134500
2022,MI,FT,Data Scientist,1100000,13989
2023,MI,FT,Data Scientist,130000,130000
2023,MI,FT,Data Scientist,90000,90000
2023,EN,FT,Data Engineer,160000,160000
2023,EN,FT,Data Engineer,135000,135000
2022,SE,FT,Manager Data Management,125000,125000
2022,SE,FT,Data Engineer,175000,175000
2022,SE,FT,Data Engineer,155000,155000
2022,SE,FT,Data Engineer,153600,153600
2022,SE,FT,Data Engineer,106800,106800
2022,SE,FT,Data Scientist,150000,150000
2022,SE,FT,Data Scientist,140000,140000
2022,SE,FT,Data Science Consultant,122000,122000
2022,SE,FT,Data Science Consultant,94500,94500
2022,SE,FT,Data Engineer,170000,170000
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Science Consultant,145000,145000
2022,SE,FT,Data Science Consultant,128000,128000
2022,SE,FT,Data Engineer,145000,145000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Data Engineer,175000,175000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,145000,145000
2022,SE,FT,Data Engineer,115000,115000
2022,SE,FT,Applied Machine Learning Scientist,150000,150000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,MI,FT,Data Scientist,150000,150000
2022,MI,FT,Data Scientist,127500,127500
2022,SE,FT,Data Scientist,126500,126500
